"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PER","RENEWABLE","TOT","KTOE","A","2016",5074.4,
"PER","RENEWABLE","TOT","KTOE","A","2017",,"L"
"PHL","RENEWABLE","TOT","KTOE","A","1980",11512.186,
"PHL","RENEWABLE","TOT","KTOE","A","1981",12438.306,
"PHL","RENEWABLE","TOT","KTOE","A","1982",13265.282,
"PHL","RENEWABLE","TOT","KTOE","A","1983",14136.735,
"PHL","RENEWABLE","TOT","KTOE","A","1984",14796.523,
"PHL","RENEWABLE","TOT","KTOE","A","1985",15405.412,
"PHL","RENEWABLE","TOT","KTOE","A","1986",15318.148,
"PHL","RENEWABLE","TOT","KTOE","A","1987",15047.154,
"PHL","RENEWABLE","TOT","KTOE","A","1988",15514.292,
"PHL","RENEWABLE","TOT","KTOE","A","1989",16044.903,
"PHL","RENEWABLE","TOT","KTOE","A","1990",16344.396,
"PHL","RENEWABLE","TOT","KTOE","A","1991",15976.473,
"PHL","RENEWABLE","TOT","KTOE","A","1992",15519.394,
"PHL","RENEWABLE","TOT","KTOE","A","1993",15195.161,
"PHL","RENEWABLE","TOT","KTOE","A","1994",15481.59,
"PHL","RENEWABLE","TOT","KTOE","A","1995",15007.743,
"PHL","RENEWABLE","TOT","KTOE","A","1996",15185.631,
"PHL","RENEWABLE","TOT","KTOE","A","1997",15473.641,
"PHL","RENEWABLE","TOT","KTOE","A","1998",16595.553,
"PHL","RENEWABLE","TOT","KTOE","A","1999",18082.187,
"PHL","RENEWABLE","TOT","KTOE","A","2000",18771.243,
"PHL","RENEWABLE","TOT","KTOE","A","2001",17500.32,
"PHL","RENEWABLE","TOT","KTOE","A","2002",17130.811,
"PHL","RENEWABLE","TOT","KTOE","A","2003",16651.954,
"PHL","RENEWABLE","TOT","KTOE","A","2004",16921.726,
"PHL","RENEWABLE","TOT","KTOE","A","2005",16394.213,
"PHL","RENEWABLE","TOT","KTOE","A","2006",16903.113,
"PHL","RENEWABLE","TOT","KTOE","A","2007",16514.811,
"PHL","RENEWABLE","TOT","KTOE","A","2008",16995.549,
"PHL","RENEWABLE","TOT","KTOE","A","2009",16704.561,
"PHL","RENEWABLE","TOT","KTOE","A","2010",16114.646,
"PHL","RENEWABLE","TOT","KTOE","A","2011",16311.511,
"PHL","RENEWABLE","TOT","KTOE","A","2012",17020.267,
"PHL","RENEWABLE","TOT","KTOE","A","2013",16759.701,
"PHL","RENEWABLE","TOT","KTOE","A","2014",17473.04,
"PHL","RENEWABLE","TOT","KTOE","A","2015",18324.929,
"PHL","RENEWABLE","TOT","KTOE","A","2016",18665.393,
"PHL","RENEWABLE","TOT","KTOE","A","2017",,"L"
"ROU","RENEWABLE","TOT","KTOE","A","1980",2042.208,
"ROU","RENEWABLE","TOT","KTOE","A","1981",2020.928,
"ROU","RENEWABLE","TOT","KTOE","A","1982",2083.821,
"ROU","RENEWABLE","TOT","KTOE","A","1983",1927.673,
"ROU","RENEWABLE","TOT","KTOE","A","1984",1942.071,
"ROU","RENEWABLE","TOT","KTOE","A","1985",2286.252,
"ROU","RENEWABLE","TOT","KTOE","A","1986",2010.151,
"ROU","RENEWABLE","TOT","KTOE","A","1987",1916.629,
"ROU","RENEWABLE","TOT","KTOE","A","1988",2166.394,
"ROU","RENEWABLE","TOT","KTOE","A","1989",1827.023,
"ROU","RENEWABLE","TOT","KTOE","A","1990",1582.87,
"ROU","RENEWABLE","TOT","KTOE","A","1991",1969.184,
"ROU","RENEWABLE","TOT","KTOE","A","1992",1799.035,
"ROU","RENEWABLE","TOT","KTOE","A","1993",2254.007,
"ROU","RENEWABLE","TOT","KTOE","A","1994",2270.579,
"ROU","RENEWABLE","TOT","KTOE","A","1995",2796.332,
"ROU","RENEWABLE","TOT","KTOE","A","1996",3843.962,
"ROU","RENEWABLE","TOT","KTOE","A","1997",4860.118,
"ROU","RENEWABLE","TOT","KTOE","A","1998",4644.679,
"ROU","RENEWABLE","TOT","KTOE","A","1999",4397.034,
"ROU","RENEWABLE","TOT","KTOE","A","2000",4040.551,
"ROU","RENEWABLE","TOT","KTOE","A","2001",3423.207,
"ROU","RENEWABLE","TOT","KTOE","A","2002",3749.227,
"ROU","RENEWABLE","TOT","KTOE","A","2003",4001.753,
"ROU","RENEWABLE","TOT","KTOE","A","2004",4567.397,
"ROU","RENEWABLE","TOT","KTOE","A","2005",4940.341,
"ROU","RENEWABLE","TOT","KTOE","A","2006",4780.897,
"ROU","RENEWABLE","TOT","KTOE","A","2007",4748.505,
"ROU","RENEWABLE","TOT","KTOE","A","2008",5342.72,
"ROU","RENEWABLE","TOT","KTOE","A","2009",5268.726,
"ROU","RENEWABLE","TOT","KTOE","A","2010",5860.49,
"ROU","RENEWABLE","TOT","KTOE","A","2011",5067.686,
"ROU","RENEWABLE","TOT","KTOE","A","2012",5198.066,
"ROU","RENEWABLE","TOT","KTOE","A","2013",5550.926,
"ROU","RENEWABLE","TOT","KTOE","A","2014",6124.18,
"ROU","RENEWABLE","TOT","KTOE","A","2015",5972.809,
"ROU","RENEWABLE","TOT","KTOE","A","2016",6193.399,
"ROU","RENEWABLE","TOT","KTOE","A","2017",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1980",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1981",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1982",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1983",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1984",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1985",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1986",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1987",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1988",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1989",,"L"
"RUS","RENEWABLE","TOT","KTOE","A","1990",26472.538,
"RUS","RENEWABLE","TOT","KTOE","A","1991",25928.26,
"RUS","RENEWABLE","TOT","KTOE","A","1992",25555.646,
"RUS","RENEWABLE","TOT","KTOE","A","1993",25242.964,
"RUS","RENEWABLE","TOT","KTOE","A","1994",22014.756,
"RUS","RENEWABLE","TOT","KTOE","A","1995",21302.034,
"RUS","RENEWABLE","TOT","KTOE","A","1996",18496.341,
"RUS","RENEWABLE","TOT","KTOE","A","1997",18033.855,
"RUS","RENEWABLE","TOT","KTOE","A","1998",17412.706,
"RUS","RENEWABLE","TOT","KTOE","A","1999",18796.943,
"RUS","RENEWABLE","TOT","KTOE","A","2000",18054.013,
"RUS","RENEWABLE","TOT","KTOE","A","2001",18802.289,
"RUS","RENEWABLE","TOT","KTOE","A","2002",17680.969,
"RUS","RENEWABLE","TOT","KTOE","A","2003",17234.251,
"RUS","RENEWABLE","TOT","KTOE","A","2004",18884.949,
"RUS","RENEWABLE","TOT","KTOE","A","2005",18693.117,
"RUS","RENEWABLE","TOT","KTOE","A","2006",18833.519,
"RUS","RENEWABLE","TOT","KTOE","A","2007",19400.091,
"RUS","RENEWABLE","TOT","KTOE","A","2008",17726.302,
"RUS","RENEWABLE","TOT","KTOE","A","2009",18277.854,
"RUS","RENEWABLE","TOT","KTOE","A","2010",17693.494,
"RUS","RENEWABLE","TOT","KTOE","A","2011",17731.858,
"RUS","RENEWABLE","TOT","KTOE","A","2012",17855.063,
"RUS","RENEWABLE","TOT","KTOE","A","2013",18713.733,
"RUS","RENEWABLE","TOT","KTOE","A","2014",17968.229,
"RUS","RENEWABLE","TOT","KTOE","A","2015",17511.231,
"RUS","RENEWABLE","TOT","KTOE","A","2016",18954.314,
"RUS","RENEWABLE","TOT","KTOE","A","2017",19320.776,
"SAU","RENEWABLE","TOT","KTOE","A","1980",1.471,
"SAU","RENEWABLE","TOT","KTOE","A","1981",4.414,
"SAU","RENEWABLE","TOT","KTOE","A","1982",8.092,
"SAU","RENEWABLE","TOT","KTOE","A","1983",8.092,
"SAU","RENEWABLE","TOT","KTOE","A","1984",8.092,
"SAU","RENEWABLE","TOT","KTOE","A","1985",2.943,
"SAU","RENEWABLE","TOT","KTOE","A","1986",8.828,
"SAU","RENEWABLE","TOT","KTOE","A","1987",8.828,
"SAU","RENEWABLE","TOT","KTOE","A","1988",8.828,
"SAU","RENEWABLE","TOT","KTOE","A","1989",12.248,
"SAU","RENEWABLE","TOT","KTOE","A","1990",12.248,
"SAU","RENEWABLE","TOT","KTOE","A","1991",12.248,
"SAU","RENEWABLE","TOT","KTOE","A","1992",8.092,
"SAU","RENEWABLE","TOT","KTOE","A","1993",5.885,
"SAU","RENEWABLE","TOT","KTOE","A","1994",12.816,
"SAU","RENEWABLE","TOT","KTOE","A","1995",10.442,
"SAU","RENEWABLE","TOT","KTOE","A","1996",4.203,
"SAU","RENEWABLE","TOT","KTOE","A","1997",3.869,
"SAU","RENEWABLE","TOT","KTOE","A","1998",4.486,
"SAU","RENEWABLE","TOT","KTOE","A","1999",4.486,
"SAU","RENEWABLE","TOT","KTOE","A","2000",4.486,
"SAU","RENEWABLE","TOT","KTOE","A","2001",5.222,
"SAU","RENEWABLE","TOT","KTOE","A","2002",5.222,
"SAU","RENEWABLE","TOT","KTOE","A","2003",5.222,
"SAU","RENEWABLE","TOT","KTOE","A","2004",5.246,
"SAU","RENEWABLE","TOT","KTOE","A","2005",5.246,
"SAU","RENEWABLE","TOT","KTOE","A","2006",5.981,
"SAU","RENEWABLE","TOT","KTOE","A","2007",5.981,
"SAU","RENEWABLE","TOT","KTOE","A","2008",5.981,
"SAU","RENEWABLE","TOT","KTOE","A","2009",5.981,
"SAU","RENEWABLE","TOT","KTOE","A","2010",5.981,
"SAU","RENEWABLE","TOT","KTOE","A","2011",6.717,
"SAU","RENEWABLE","TOT","KTOE","A","2012",6.803,
"SAU","RENEWABLE","TOT","KTOE","A","2013",6.803,
"SAU","RENEWABLE","TOT","KTOE","A","2014",6.826,
"SAU","RENEWABLE","TOT","KTOE","A","2015",6.826,
"SAU","RENEWABLE","TOT","KTOE","A","2016",7.561,
"SAU","RENEWABLE","TOT","KTOE","A","2017",,"L"
"SGP","RENEWABLE","TOT","KTOE","A","1980",5.135,
"SGP","RENEWABLE","TOT","KTOE","A","1981",5.589,
"SGP","RENEWABLE","TOT","KTOE","A","1982",5.589,
"SGP","RENEWABLE","TOT","KTOE","A","1983",5.374,
"SGP","RENEWABLE","TOT","KTOE","A","1984",5.589,
"SGP","RENEWABLE","TOT","KTOE","A","1985",0,
"SGP","RENEWABLE","TOT","KTOE","A","1986",35.063,
"SGP","RENEWABLE","TOT","KTOE","A","1987",35.063,
"SGP","RENEWABLE","TOT","KTOE","A","1988",35.063,
"SGP","RENEWABLE","TOT","KTOE","A","1989",35.063,
"SGP","RENEWABLE","TOT","KTOE","A","1990",35.063,
"SGP","RENEWABLE","TOT","KTOE","A","1991",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1992",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1993",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1994",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1995",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1996",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1997",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1998",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","1999",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","2000",101.032,
"SGP","RENEWABLE","TOT","KTOE","A","2001",195.065,
"SGP","RENEWABLE","TOT","KTOE","A","2002",195.065,
"SGP","RENEWABLE","TOT","KTOE","A","2003",204.142,
"SGP","RENEWABLE","TOT","KTOE","A","2004",197.549,
"SGP","RENEWABLE","TOT","KTOE","A","2005",197.143,
"SGP","RENEWABLE","TOT","KTOE","A","2006",196.713,
"SGP","RENEWABLE","TOT","KTOE","A","2007",200.846,
"SGP","RENEWABLE","TOT","KTOE","A","2008",216.194,
"SGP","RENEWABLE","TOT","KTOE","A","2009",219.662,
"SGP","RENEWABLE","TOT","KTOE","A","2010",294.091,
"SGP","RENEWABLE","TOT","KTOE","A","2011",302.398,
"SGP","RENEWABLE","TOT","KTOE","A","2012",311.713,
"SGP","RENEWABLE","TOT","KTOE","A","2013",349.604,
"SGP","RENEWABLE","TOT","KTOE","A","2014",370.702,
"SGP","RENEWABLE","TOT","KTOE","A","2015",376.383,
"SGP","RENEWABLE","TOT","KTOE","A","2016",408.632,
"SGP","RENEWABLE","TOT","KTOE","A","2017",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1980",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1981",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1982",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1983",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1984",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1985",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1986",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1987",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1988",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1989",,"L"
"SVN","RENEWABLE","TOT","KTOE","A","1990",520.612,
"SVN","RENEWABLE","TOT","KTOE","A","1991",577.668,
"SVN","RENEWABLE","TOT","KTOE","A","1992",560.59,
"SVN","RENEWABLE","TOT","KTOE","A","1993",525.222,
"SVN","RENEWABLE","TOT","KTOE","A","1994",555.469,
"SVN","RENEWABLE","TOT","KTOE","A","1995",542.52,
"SVN","RENEWABLE","TOT","KTOE","A","1996",578.48,
"SVN","RENEWABLE","TOT","KTOE","A","1997",528.475,
"SVN","RENEWABLE","TOT","KTOE","A","1998",559.387,
"SVN","RENEWABLE","TOT","KTOE","A","1999",552.417,
"SVN","RENEWABLE","TOT","KTOE","A","2000",787.604,
"SVN","RENEWABLE","TOT","KTOE","A","2001",776.311,
"SVN","RENEWABLE","TOT","KTOE","A","2002",715.301,
"SVN","RENEWABLE","TOT","KTOE","A","2003",713.795,
"SVN","RENEWABLE","TOT","KTOE","A","2004",821.759,
"SVN","RENEWABLE","TOT","KTOE","A","2005",773.85,
"SVN","RENEWABLE","TOT","KTOE","A","2006",769.446,
"SVN","RENEWABLE","TOT","KTOE","A","2007",735.448,
"SVN","RENEWABLE","TOT","KTOE","A","2008",852.967,
"SVN","RENEWABLE","TOT","KTOE","A","2009",1078.651,
"SVN","RENEWABLE","TOT","KTOE","A","2010",1121.516,
"SVN","RENEWABLE","TOT","KTOE","A","2011",1038.854,
"SVN","RENEWABLE","TOT","KTOE","A","2012",1068.247,
"SVN","RENEWABLE","TOT","KTOE","A","2013",1174.161,
"SVN","RENEWABLE","TOT","KTOE","A","2014",1202.071,
"SVN","RENEWABLE","TOT","KTOE","A","2015",1052.926,
"SVN","RENEWABLE","TOT","KTOE","A","2016",1124.387,
"SVN","RENEWABLE","TOT","KTOE","A","2017",1080.495,
"ZAF","RENEWABLE","TOT","KTOE","A","1980",6391.172,
"ZAF","RENEWABLE","TOT","KTOE","A","1981",7116.776,
"ZAF","RENEWABLE","TOT","KTOE","A","1982",7324.734,
"ZAF","RENEWABLE","TOT","KTOE","A","1983",7431.843,
"ZAF","RENEWABLE","TOT","KTOE","A","1984",8216.633,
"ZAF","RENEWABLE","TOT","KTOE","A","1985",8341.559,
"ZAF","RENEWABLE","TOT","KTOE","A","1986",8570.765,
"ZAF","RENEWABLE","TOT","KTOE","A","1987",9167.316,
"ZAF","RENEWABLE","TOT","KTOE","A","1988",9802.082,
"ZAF","RENEWABLE","TOT","KTOE","A","1989",10436.152,
"ZAF","RENEWABLE","TOT","KTOE","A","1990",10500.726,
"ZAF","RENEWABLE","TOT","KTOE","A","1991",10799.093,
"ZAF","RENEWABLE","TOT","KTOE","A","1992",10860.303,
"ZAF","RENEWABLE","TOT","KTOE","A","1993",10999.619,
"ZAF","RENEWABLE","TOT","KTOE","A","1994",11294.373,
"ZAF","RENEWABLE","TOT","KTOE","A","1995",11486.358,
"ZAF","RENEWABLE","TOT","KTOE","A","1996",11748.753,
"ZAF","RENEWABLE","TOT","KTOE","A","1997",12001.185,
"ZAF","RENEWABLE","TOT","KTOE","A","1998",12171.548,
"ZAF","RENEWABLE","TOT","KTOE","A","1999",12143.05,
"ZAF","RENEWABLE","TOT","KTOE","A","2000",12221.516,
"ZAF","RENEWABLE","TOT","KTOE","A","2001",12286.252,
"ZAF","RENEWABLE","TOT","KTOE","A","2002",12314.598,
"ZAF","RENEWABLE","TOT","KTOE","A","2003",12161.717,
"ZAF","RENEWABLE","TOT","KTOE","A","2004",12176.024,
"ZAF","RENEWABLE","TOT","KTOE","A","2005",12202.803,
"ZAF","RENEWABLE","TOT","KTOE","A","2006",12332.942,
"ZAF","RENEWABLE","TOT","KTOE","A","2007",12157.462,
"ZAF","RENEWABLE","TOT","KTOE","A","2008",12217.039,
"ZAF","RENEWABLE","TOT","KTOE","A","2009",12246.264,
"ZAF","RENEWABLE","TOT","KTOE","A","2010",12318.677,
"ZAF","RENEWABLE","TOT","KTOE","A","2011",12326.191,
"ZAF","RENEWABLE","TOT","KTOE","A","2012",12267.383,
"ZAF","RENEWABLE","TOT","KTOE","A","2013",12290.719,
"ZAF","RENEWABLE","TOT","KTOE","A","2014",12485.178,
"ZAF","RENEWABLE","TOT","KTOE","A","2015",12762.975,
"ZAF","RENEWABLE","TOT","KTOE","A","2016",13007.214,
"ZAF","RENEWABLE","TOT","KTOE","A","2017",,"L"
"SDN","RENEWABLE","TOT","KTOE","A","1980",7090.264,
"SDN","RENEWABLE","TOT","KTOE","A","1981",7281.919,
"SDN","RENEWABLE","TOT","KTOE","A","1982",7476.464,
"SDN","RENEWABLE","TOT","KTOE","A","1983",7816.538,
"SDN","RENEWABLE","TOT","KTOE","A","1984",7855.02,
"SDN","RENEWABLE","TOT","KTOE","A","1985",8034.351,
"SDN","RENEWABLE","TOT","KTOE","A","1986",8203.048,
"SDN","RENEWABLE","TOT","KTOE","A","1987",8355.126,
"SDN","RENEWABLE","TOT","KTOE","A","1988",8498.094,
"SDN","RENEWABLE","TOT","KTOE","A","1989",8636.667,
"SDN","RENEWABLE","TOT","KTOE","A","1990",8776.364,
"SDN","RENEWABLE","TOT","KTOE","A","1991",8904.266,
"SDN","RENEWABLE","TOT","KTOE","A","1992",9030.391,
"SDN","RENEWABLE","TOT","KTOE","A","1993",9153.353,
"SDN","RENEWABLE","TOT","KTOE","A","1994",10295.109,
"SDN","RENEWABLE","TOT","KTOE","A","1995",10401.72,
"SDN","RENEWABLE","TOT","KTOE","A","1996",10681.174,
"SDN","RENEWABLE","TOT","KTOE","A","1997",10757.08,
"SDN","RENEWABLE","TOT","KTOE","A","1998",10835.717,
"SDN","RENEWABLE","TOT","KTOE","A","1999",10920.918,
"SDN","RENEWABLE","TOT","KTOE","A","2000",10969.256,
"SDN","RENEWABLE","TOT","KTOE","A","2001",11685.029,
"SDN","RENEWABLE","TOT","KTOE","A","2002",12240.188,
"SDN","RENEWABLE","TOT","KTOE","A","2003",11980.959,
"SDN","RENEWABLE","TOT","KTOE","A","2004",11724.496,
"SDN","RENEWABLE","TOT","KTOE","A","2005",11489.17,
"SDN","RENEWABLE","TOT","KTOE","A","2006",11631.055,
"SDN","RENEWABLE","TOT","KTOE","A","2007",10745.262,
"SDN","RENEWABLE","TOT","KTOE","A","2008",10631.718,
"SDN","RENEWABLE","TOT","KTOE","A","2009",11085.502,
"SDN","RENEWABLE","TOT","KTOE","A","2010",11574.047,
"SDN","RENEWABLE","TOT","KTOE","A","2011",11676.56,
"SDN","RENEWABLE","TOT","KTOE","A","2012",11748.505,
"SDN","RENEWABLE","TOT","KTOE","A","2013",11983.066,
"SDN","RENEWABLE","TOT","KTOE","A","2014",12123.526,
"SDN","RENEWABLE","TOT","KTOE","A","2015",12170.441,
"SDN","RENEWABLE","TOT","KTOE","A","2016",12231.288,
"SDN","RENEWABLE","TOT","KTOE","A","2017",,"L"
"TWN","RENEWABLE","TOT","KTOE","A","1980",251.591,
"TWN","RENEWABLE","TOT","KTOE","A","1981",411.952,
"TWN","RENEWABLE","TOT","KTOE","A","1982",417.971,
"TWN","RENEWABLE","TOT","KTOE","A","1983",433.19,
"TWN","RENEWABLE","TOT","KTOE","A","1984",380.481,
"TWN","RENEWABLE","TOT","KTOE","A","1985",518.573,
"TWN","RENEWABLE","TOT","KTOE","A","1986",531.384,
"TWN","RENEWABLE","TOT","KTOE","A","1987",480.664,
"TWN","RENEWABLE","TOT","KTOE","A","1988",413.414,
"TWN","RENEWABLE","TOT","KTOE","A","1989",434.409,
"TWN","RENEWABLE","TOT","KTOE","A","1990",569.28,
"TWN","RENEWABLE","TOT","KTOE","A","1991",355.985,
"TWN","RENEWABLE","TOT","KTOE","A","1992",594.909,
"TWN","RENEWABLE","TOT","KTOE","A","1993",389.782,
"TWN","RENEWABLE","TOT","KTOE","A","1994",478.007,
"TWN","RENEWABLE","TOT","KTOE","A","1995",466.261,
"TWN","RENEWABLE","TOT","KTOE","A","1996",463.309,
"TWN","RENEWABLE","TOT","KTOE","A","1997",698.925,
"TWN","RENEWABLE","TOT","KTOE","A","1998",824.764,
"TWN","RENEWABLE","TOT","KTOE","A","1999",778.509,
"TWN","RENEWABLE","TOT","KTOE","A","2000",853.287,
"TWN","RENEWABLE","TOT","KTOE","A","2001",953.335,
"TWN","RENEWABLE","TOT","KTOE","A","2002",773.712,
"TWN","RENEWABLE","TOT","KTOE","A","2003",899.092,
"TWN","RENEWABLE","TOT","KTOE","A","2004",1030.945,
"TWN","RENEWABLE","TOT","KTOE","A","2005",1103.64,
"TWN","RENEWABLE","TOT","KTOE","A","2006",1154.138,
"TWN","RENEWABLE","TOT","KTOE","A","2007",1326.163,
"TWN","RENEWABLE","TOT","KTOE","A","2008",1258.034,
"TWN","RENEWABLE","TOT","KTOE","A","2009",1212.707,
"TWN","RENEWABLE","TOT","KTOE","A","2010",1334.112,
"TWN","RENEWABLE","TOT","KTOE","A","2011",1643.374,
"TWN","RENEWABLE","TOT","KTOE","A","2012",1759.815,
"TWN","RENEWABLE","TOT","KTOE","A","2013",1745.066,
"TWN","RENEWABLE","TOT","KTOE","A","2014",1650.807,
"TWN","RENEWABLE","TOT","KTOE","A","2015",1853.902,
"TWN","RENEWABLE","TOT","KTOE","A","2016",1704.159,
"TWN","RENEWABLE","TOT","KTOE","A","2017",,"L"
"TZA","RENEWABLE","TOT","KTOE","A","1980",7296.895,
"TZA","RENEWABLE","TOT","KTOE","A","1981",7448.835,
"TZA","RENEWABLE","TOT","KTOE","A","1982",7604.405,
"TZA","RENEWABLE","TOT","KTOE","A","1983",7767.541,
"TZA","RENEWABLE","TOT","KTOE","A","1984",7939.099,
"TZA","RENEWABLE","TOT","KTOE","A","1985",8120.402,
"TZA","RENEWABLE","TOT","KTOE","A","1986",8299.522,
"TZA","RENEWABLE","TOT","KTOE","A","1987",8481.384,
"TZA","RENEWABLE","TOT","KTOE","A","1988",8666.982,
"TZA","RENEWABLE","TOT","KTOE","A","1989",8864.035,
"TZA","RENEWABLE","TOT","KTOE","A","1990",9062.945,
"TZA","RENEWABLE","TOT","KTOE","A","1991",9263.7,
"TZA","RENEWABLE","TOT","KTOE","A","1992",9448.743,
"TZA","RENEWABLE","TOT","KTOE","A","1993",9649.093,
"TZA","RENEWABLE","TOT","KTOE","A","1994",9830.764,
"TZA","RENEWABLE","TOT","KTOE","A","1995",10036.051,
"TZA","RENEWABLE","TOT","KTOE","A","1996",10232.297,
"TZA","RENEWABLE","TOT","KTOE","A","1997",10398.142,
"TZA","RENEWABLE","TOT","KTOE","A","1998",11203.946,
"TZA","RENEWABLE","TOT","KTOE","A","1999",12044.144,
"TZA","RENEWABLE","TOT","KTOE","A","2000",12644.191,
"TZA","RENEWABLE","TOT","KTOE","A","2001",13322.609,
"TZA","RENEWABLE","TOT","KTOE","A","2002",13917.24,
"TZA","RENEWABLE","TOT","KTOE","A","2003",14463.49,
"TZA","RENEWABLE","TOT","KTOE","A","2004",14984.513,
"TZA","RENEWABLE","TOT","KTOE","A","2005",15541.984,
"TZA","RENEWABLE","TOT","KTOE","A","2006",16039.08,
"TZA","RENEWABLE","TOT","KTOE","A","2007",16720.804,
"TZA","RENEWABLE","TOT","KTOE","A","2008",17301.691,
"TZA","RENEWABLE","TOT","KTOE","A","2009",17890.537,
"TZA","RENEWABLE","TOT","KTOE","A","2010",18530.137,
"TZA","RENEWABLE","TOT","KTOE","A","2011",19151.935,
"TZA","RENEWABLE","TOT","KTOE","A","2012",19775.557,
"TZA","RENEWABLE","TOT","KTOE","A","2013",20487.37,
"TZA","RENEWABLE","TOT","KTOE","A","2014",21297.144,
"TZA","RENEWABLE","TOT","KTOE","A","2015",22018.401,
"TZA","RENEWABLE","TOT","KTOE","A","2016",22833.563,
"TZA","RENEWABLE","TOT","KTOE","A","2017",,"L"
"THA","RENEWABLE","TOT","KTOE","A","1980",10758.474,
"THA","RENEWABLE","TOT","KTOE","A","1981",11375.714,
"THA","RENEWABLE","TOT","KTOE","A","1982",11850.808,
"THA","RENEWABLE","TOT","KTOE","A","1983",9000.038,
"THA","RENEWABLE","TOT","KTOE","A","1984",9831.705,
"THA","RENEWABLE","TOT","KTOE","A","1985",11043.093,
"THA","RENEWABLE","TOT","KTOE","A","1986",12049.632,
"THA","RENEWABLE","TOT","KTOE","A","1987",12551.997,
"THA","RENEWABLE","TOT","KTOE","A","1988",13101.195,
"THA","RENEWABLE","TOT","KTOE","A","1989",14676.641,
"THA","RENEWABLE","TOT","KTOE","A","1990",15117.107,
"THA","RENEWABLE","TOT","KTOE","A","1991",15854.939,
"THA","RENEWABLE","TOT","KTOE","A","1992",16044.358,
"THA","RENEWABLE","TOT","KTOE","A","1993",14425.481,
"THA","RENEWABLE","TOT","KTOE","A","1994",14009.993,
"THA","RENEWABLE","TOT","KTOE","A","1995",14821.984,
"THA","RENEWABLE","TOT","KTOE","A","1996",15288.043,
"THA","RENEWABLE","TOT","KTOE","A","1997",14874.769,
"THA","RENEWABLE","TOT","KTOE","A","1998",14050.87,
"THA","RENEWABLE","TOT","KTOE","A","1999",14861.732,
"THA","RENEWABLE","TOT","KTOE","A","2000",15129.593,
"THA","RENEWABLE","TOT","KTOE","A","2001",13766.777,
"THA","RENEWABLE","TOT","KTOE","A","2002",14650.029,
"THA","RENEWABLE","TOT","KTOE","A","2003",15827.038,
"THA","RENEWABLE","TOT","KTOE","A","2004",17021.765,
"THA","RENEWABLE","TOT","KTOE","A","2005",17684.198,
"THA","RENEWABLE","TOT","KTOE","A","2006",18238.918,
"THA","RENEWABLE","TOT","KTOE","A","2007",19531.126,
"THA","RENEWABLE","TOT","KTOE","A","2008",20868.917,
"THA","RENEWABLE","TOT","KTOE","A","2009",21324.577,
"THA","RENEWABLE","TOT","KTOE","A","2010",23092.534,
"THA","RENEWABLE","TOT","KTOE","A","2011",22538.685,
"THA","RENEWABLE","TOT","KTOE","A","2012",24314.818,
"THA","RENEWABLE","TOT","KTOE","A","2013",25271.449,
"THA","RENEWABLE","TOT","KTOE","A","2014",26367.437,
"THA","RENEWABLE","TOT","KTOE","A","2015",25927.426,
"THA","RENEWABLE","TOT","KTOE","A","2016",29138.685,
"THA","RENEWABLE","TOT","KTOE","A","2017",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1980",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1981",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1982",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1983",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1984",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1985",,"L"
"UKR","RENEWABLE","TOT","KTOE","A","1986",,"L"
